"X","period_start","max_WHT","scaled_time","frac_scaled_time","threshold","amount_over_threshold","reconstruct"
134,"2015-02-02",3.56,1.09011229800055,0.09011229800055,4.50923261129038,0,3.60627417757578
135,"2015-02-05",2.69,1.0983292248699,0.0983292248698999,4.48136065448062,0,3.58566119811145
136,"2015-02-08",2.49,1.10654615173925,0.10654615173925,4.45138691974385,0,3.5686371245985
137,"2015-02-11",3.95,1.1147630786086,0.1147630786086,4.41939128430532,0,3.54839919742268
138,"2015-02-14",4.23,1.12298000547795,0.12298000547795,4.38545901356825,0,3.52498828167099
139,"2015-02-17",3.9,1.1311969323473,0.1311969323473,4.34968053388946,0,3.4921779042689
140,"2015-02-20",3.43,1.13941385921665,0.13941385921665,4.31215119160151,0,3.46276563979987
141,"2015-02-23",2.54,1.147630786086,0.147630786086,4.27297099892354,0,3.4303692932928
142,"2015-02-26",3.06,1.15584771295535,0.15584771295535,4.23224436743798,0,3.39770791303551
143,"2015-03-01",2.74,1.16406463982471,0.16406463982471,4.19007982984334,0,3.36949658434526
144,"2015-03-04",2.89,1.17228156669406,0.17228156669406,4.14658975072478,0,3.32844385611
145,"2015-03-07",2.43,1.18049849356341,0.18049849356341,4.10189002711263,0,3.27966519958294
146,"2015-03-10",2.92,1.18871542043276,0.18871542043276,4.05609977962774,0,3.23366960442463
147,"2015-03-13",2.99,1.19693234730211,0.19693234730211,4.00934103503603,0,3.18525675526194
148,"2015-03-16",2.61,1.20514927417146,0.20514927417146,3.96173840105844,0,3.13455305927571
149,"2015-03-19",3.38,1.21336620104081,0.21336620104081,3.91341873430291,0,3.08169224336588
150,"2015-03-22",1.8,1.22158312791016,0.22158312791016,3.8645108022033,0,3.0268150048747
151,"2015-03-25",2.96,1.22980005477951,0.22980005477951,3.81514493986608,0,2.96669113082374
152,"2015-03-28",2.33,1.23801698164886,0.23801698164886,3.76545270273937,0,2.9154551979784
153,"2015-03-31",2.13,1.24623390851821,0.24623390851821,3.71556651602985,0,2.85531639627516
154,"2015-04-03",2.82,1.25445083538756,0.25445083538756,3.66561932180188,0,2.79376414340584
155,"2015-04-06",2.42,1.26266776225692,0.26266776225692,3.61574422469912,0,2.73096840897467
156,"2015-04-09",1.82,1.27088468912627,0.27088468912627,3.56607413723327,0,2.66710367750529
157,"2015-04-12",1.88,1.27910161599562,0.27910161599562,3.51674142558417,0,2.60234845670452
158,"2015-04-15",3.09,1.28731854286497,0.28731854286497,3.46787755685641,0,2.53836317149947
159,"2015-04-18",3.19,1.29553546973432,0.29553546973432,3.41961274873168,0,2.47270560726165
160,"2015-04-21",2.83,1.30375239660367,0.30375239660367,3.37207562245065,0,2.40671041086799
161,"2015-04-24",1.85,1.31196932347302,0.31196932347302,3.32539286004933,0,2.34283021099571
162,"2015-04-27",1.94,1.32018625034237,0.32018625034237,3.27968886676317,0,2.2761394271554
163,"2015-04-30",1.93,1.32840317721172,0.32840317721172,3.23508543949864,0,2.20966875203387
164,"2015-05-03",1.85,1.33662010408107,0.33662010408107,3.19170144225574,0,2.14361107757291
165,"2015-05-06",1.83,1.34483703095042,0.34483703095042,3.14965248936648,0,2.07815902062633
166,"2015-05-09",2.38,1.35305395781978,0.35305395781978,3.10905063739337,0,2.01549827136834
167,"2015-05-12",2.38,1.36127088468913,0.36127088468913,3.0700040865092,0,1.95215674361444
168,"2015-05-15",1.91,1.36948781155848,0.36948781155848,3.03261689215337,0,1.88998344124942
169,"2015-05-18",1.5,1.37770473842783,0.37770473842783,2.99698868773396,0,1.82916335495639
